funcid,dim,milestone,error
27,10,100,3.961019e+02
27,10,1,4.368014e+02
27,10,2,4.032659e+02
27,10,3,4.030680e+02
27,10,5,4.029153e+02
27,10,10,4.027696e+02
27,10,20,4.017493e+02
27,10,30,4.014982e+02
27,10,40,4.014442e+02
27,10,50,4.013938e+02
27,10,60,4.013938e+02
27,10,70,4.013938e+02
27,10,80,4.013938e+02
27,10,90,4.013938e+02
27,10,100,4.013938e+02
27,10,1,4.058875e+02
27,10,2,3.979817e+02
27,10,3,3.971590e+02
27,10,5,3.965091e+02
27,10,10,3.965091e+02
27,10,20,3.959756e+02
27,10,30,3.952117e+02
27,10,40,3.931064e+02
27,10,50,3.931064e+02
27,10,60,3.926535e+02
27,10,70,3.924490e+02
27,10,80,3.922292e+02
27,10,90,3.920770e+02
27,10,100,3.920770e+02
27,10,1,4.100997e+02
27,10,2,4.100997e+02
27,10,3,4.091743e+02
27,10,5,4.084435e+02
27,10,10,4.070197e+02
27,10,20,3.964456e+02
27,10,30,3.958357e+02
27,10,40,3.952707e+02
27,10,50,3.951097e+02
27,10,60,3.951097e+02
27,10,70,3.951097e+02
27,10,80,3.951097e+02
27,10,90,3.942584e+02
27,10,100,3.940139e+02
27,10,1,1.197464e+03
27,10,2,4.173992e+02
27,10,3,4.066865e+02
27,10,5,4.043179e+02
27,10,10,3.999851e+02
27,10,20,3.978064e+02
27,10,30,3.977421e+02
27,10,40,3.977421e+02
27,10,50,3.975658e+02
27,10,60,3.975658e+02
27,10,70,3.975658e+02
27,10,80,3.975658e+02
27,10,90,3.974915e+02
27,10,100,3.974915e+02
27,10,1,1.197464e+03
27,10,2,4.429407e+02
27,10,3,4.150124e+02
27,10,5,4.099708e+02
27,10,10,4.055694e+02
27,10,20,4.019590e+02
27,10,30,4.006359e+02
27,10,40,3.996098e+02
27,10,50,3.996098e+02
27,10,60,3.972473e+02
27,10,70,3.968450e+02
27,10,80,3.968450e+02
27,10,90,3.962080e+02
27,10,100,3.962080e+02
27,10,1,1.197464e+03
27,10,2,4.871399e+02
27,10,3,4.486150e+02
27,10,5,4.234395e+02
27,10,10,4.040871e+02
27,10,20,3.982446e+02
27,10,30,3.982412e+02
27,10,40,3.973269e+02
27,10,50,3.967296e+02
27,10,60,3.966206e+02
27,10,70,3.966206e+02
27,10,80,3.959137e+02
27,10,90,3.955446e+02
27,10,100,3.955446e+02
27,10,1,1.197464e+03
27,10,2,4.688125e+02
27,10,3,4.074909e+02
27,10,5,4.074909e+02
27,10,10,4.074909e+02
27,10,20,4.074909e+02
27,10,30,4.074909e+02
27,10,40,4.074909e+02
27,10,50,4.074909e+02
27,10,60,4.074909e+02
27,10,70,4.074909e+02
27,10,80,4.074909e+02
27,10,90,4.074909e+02
27,10,100,4.074909e+02
27,10,1,1.197464e+03
27,10,2,4.349085e+02
27,10,3,4.349085e+02
27,10,5,4.349085e+02
27,10,10,4.284472e+02
27,10,20,4.203230e+02
27,10,30,4.203230e+02
27,10,40,4.130175e+02
27,10,50,4.130175e+02
27,10,60,4.130175e+02
27,10,70,4.130175e+02
27,10,80,4.109879e+02
27,10,90,4.028241e+02
27,10,100,4.018156e+02
27,10,1,1.197464e+03
27,10,2,4.338422e+02
27,10,3,4.072442e+02
27,10,5,3.997479e+02
27,10,10,3.964494e+02
27,10,20,3.949167e+02
27,10,30,3.944618e+02
27,10,40,3.944618e+02
27,10,50,3.944618e+02
27,10,60,3.942529e+02
27,10,70,3.941548e+02
27,10,80,3.941548e+02
27,10,90,3.941129e+02
27,10,100,3.941129e+02
27,10,1,1.197464e+03
27,10,2,4.424115e+02
27,10,3,4.199033e+02
27,10,5,4.128709e+02
27,10,10,3.996553e+02
27,10,20,3.972026e+02
27,10,30,3.966248e+02
27,10,40,3.964584e+02
27,10,50,3.963864e+02
27,10,60,3.963431e+02
27,10,70,3.963431e+02
27,10,80,3.963431e+02
27,10,90,3.961319e+02
27,10,100,3.961236e+02
