funcid,dim,milestone,error
14,10,10,2.635417e+02
14,10,20,1.482366e+02
14,10,30,7.851753e+01
14,10,40,6.792528e+01
14,10,50,5.297397e+01
14,10,60,5.297397e+01
14,10,70,5.297397e+01
14,10,80,5.297397e+01
14,10,90,5.297397e+01
14,10,100,5.297397e+01
14,10,1,8.118341e+02
14,10,2,8.118341e+02
14,10,3,8.016852e+02
14,10,5,8.016852e+02
14,10,10,6.057046e+02
14,10,20,2.067263e+02
14,10,30,1.302707e+02
14,10,40,1.061857e+02
14,10,50,1.061857e+02
14,10,60,1.018619e+02
14,10,70,1.018619e+02
14,10,80,1.018619e+02
14,10,90,1.018619e+02
14,10,100,1.018619e+02
14,10,1,1.374836e+03
14,10,2,1.374836e+03
14,10,3,1.374836e+03
14,10,5,1.227460e+03
14,10,10,2.492666e+02
14,10,20,1.668280e+02
14,10,30,1.668280e+02
14,10,40,1.069218e+02
14,10,50,1.069218e+02
14,10,60,1.069218e+02
14,10,70,1.069218e+02
14,10,80,1.069218e+02
14,10,90,1.069218e+02
14,10,100,1.069218e+02
14,10,1,2.786371e+03
14,10,2,1.758368e+03
14,10,3,1.758368e+03
14,10,5,1.587661e+03
14,10,10,1.410509e+03
14,10,20,5.008612e+02
14,10,30,2.041655e+02
14,10,40,2.041655e+02
14,10,50,1.760580e+02
14,10,60,1.711030e+02
14,10,70,1.711030e+02
14,10,80,1.711030e+02
14,10,90,1.711030e+02
14,10,100,1.711030e+02
14,10,1,5.589492e+03
14,10,2,5.589492e+03
14,10,3,2.410586e+03
14,10,5,1.128300e+03
14,10,10,4.819999e+02
14,10,20,1.354456e+02
14,10,30,1.354456e+02
14,10,40,1.354456e+02
14,10,50,1.354456e+02
14,10,60,1.317954e+02
14,10,70,1.317954e+02
14,10,80,1.317954e+02
14,10,90,1.317954e+02
14,10,100,1.317954e+02
14,10,1,2.845240e+03
14,10,2,2.845240e+03
14,10,3,2.845240e+03
14,10,5,2.845240e+03
14,10,10,2.845240e+03
14,10,20,2.845240e+03
14,10,30,1.164948e+03
14,10,40,1.164948e+03
14,10,50,1.164948e+03
14,10,60,1.164948e+03
14,10,70,5.129502e+02
14,10,80,5.129502e+02
14,10,90,5.129502e+02
14,10,100,5.129502e+02
14,10,1,4.189986e+04
14,10,2,4.189986e+04
14,10,3,2.260362e+04
14,10,5,4.549175e+03
14,10,10,2.728142e+02
14,10,20,2.728142e+02
14,10,30,2.728142e+02
14,10,40,2.728142e+02
14,10,50,2.728142e+02
14,10,60,2.728142e+02
14,10,70,2.728142e+02
14,10,80,2.728142e+02
14,10,90,2.728142e+02
14,10,100,2.728142e+02
14,10,1,3.707550e+03
14,10,2,3.707550e+03
14,10,3,1.235519e+03
14,10,5,1.235519e+03
14,10,10,1.133249e+03
14,10,20,3.521373e+02
14,10,30,1.610718e+02
14,10,40,1.610718e+02
14,10,50,1.587013e+02
14,10,60,1.365414e+02
14,10,70,1.157548e+02
14,10,80,1.157548e+02
14,10,90,1.157548e+02
14,10,100,1.157548e+02
14,10,1,2.923609e+03
14,10,2,1.810987e+03
14,10,3,1.810987e+03
14,10,5,1.055106e+03
14,10,10,1.055106e+03
14,10,20,1.048835e+03
14,10,30,7.243417e+02
14,10,40,2.765874e+02
14,10,50,2.765874e+02
14,10,60,2.765874e+02
14,10,70,1.494084e+02
14,10,80,1.494084e+02
14,10,90,1.494084e+02
14,10,100,1.494084e+02
