funcid,dim,milestone,error
30,10,5,1.574382e+05
30,10,10,8.822840e+04
30,10,20,8.679093e+04
30,10,30,8.529268e+04
30,10,40,8.498720e+04
30,10,50,6.885051e+04
30,10,60,6.884987e+04
30,10,70,4.223268e+04
30,10,80,4.223268e+04
30,10,90,4.144554e+04
30,10,100,4.144554e+04
30,10,1,8.816482e+05
30,10,2,8.816482e+05
30,10,3,7.967626e+05
30,10,5,7.917936e+05
30,10,10,5.309349e+05
30,10,20,3.573175e+05
30,10,30,2.806942e+05
30,10,40,1.437600e+05
30,10,50,8.923159e+04
30,10,60,7.909370e+04
30,10,70,6.624406e+04
30,10,80,6.624406e+04
30,10,90,6.624406e+04
30,10,100,6.624406e+04
30,10,1,5.481781e+06
30,10,2,3.318216e+06
30,10,3,2.119649e+06
30,10,5,1.640022e+06
30,10,10,1.556083e+06
30,10,20,4.806740e+05
30,10,30,1.043607e+05
30,10,40,6.482414e+04
30,10,50,5.300364e+04
30,10,60,5.300364e+04
30,10,70,3.688259e+04
30,10,80,3.177785e+04
30,10,90,2.095551e+04
30,10,100,2.095551e+04
30,10,1,8.813208e+05
30,10,2,8.813208e+05
30,10,3,8.808645e+05
30,10,5,8.667631e+05
30,10,10,8.557359e+05
30,10,20,7.786032e+05
30,10,30,5.462011e+05
30,10,40,6.608829e+04
30,10,50,6.319027e+04
30,10,60,4.540388e+04
30,10,70,4.497380e+04
30,10,80,3.918580e+04
30,10,90,3.918580e+04
30,10,100,3.918580e+04
30,10,1,7.657919e+05
30,10,2,7.657919e+05
30,10,3,7.657919e+05
30,10,5,7.638479e+05
30,10,10,7.212603e+05
30,10,20,7.070849e+05
30,10,30,3.902742e+05
30,10,40,1.231763e+05
30,10,50,9.941953e+04
30,10,60,9.528326e+04
30,10,70,8.520540e+04
30,10,80,5.560635e+04
30,10,90,5.560635e+04
30,10,100,5.560635e+04
30,10,1,8.828633e+05
30,10,2,8.828633e+05
30,10,3,8.824320e+05
30,10,5,8.819181e+05
30,10,10,8.783774e+05
30,10,20,7.477862e+05
30,10,30,7.477862e+05
30,10,40,5.981927e+05
30,10,50,5.981927e+05
30,10,60,5.524835e+05
30,10,70,5.312581e+05
30,10,80,3.580262e+05
30,10,90,3.580262e+05
30,10,100,3.580262e+05
30,10,1,8.828633e+05
30,10,2,8.828633e+05
30,10,3,8.828633e+05
30,10,5,8.828633e+05
30,10,10,8.822657e+05
30,10,20,8.576085e+05
30,10,30,8.412535e+05
30,10,40,8.235628e+05
30,10,50,8.235628e+05
30,10,60,8.071164e+05
30,10,70,8.047832e+05
30,10,80,8.047832e+05
30,10,90,8.047832e+05
30,10,100,8.047832e+05
30,10,1,8.828633e+05
30,10,2,8.589731e+05
30,10,3,8.589731e+05
30,10,5,8.524262e+05
30,10,10,8.332664e+05
30,10,20,8.077541e+05
30,10,30,7.856463e+05
30,10,40,7.819710e+05
30,10,50,7.819710e+05
30,10,60,7.819710e+05
30,10,70,7.819710e+05
30,10,80,7.819710e+05
30,10,90,7.819710e+05
30,10,100,7.819710e+05
30,10,1,8.828633e+05
30,10,2,8.828633e+05
30,10,3,8.828633e+05
30,10,5,8.828633e+05
30,10,10,8.828633e+05
30,10,20,8.828633e+05
30,10,30,8.811861e+05
30,10,40,8.811861e+05
30,10,50,8.811861e+05
30,10,60,8.811861e+05
30,10,70,8.811861e+05
30,10,80,8.811861e+05
30,10,90,8.811861e+05
30,10,100,8.811861e+05
30,10,1,8.828633e+05
30,10,2,8.828633e+05
30,10,3,8.828633e+05
30,10,5,8.828633e+05
30,10,10,8.828633e+05
30,10,20,8.828633e+05
30,10,30,8.828633e+05
30,10,40,8.827012e+05
30,10,50,8.827012e+05
30,10,60,7.749076e+05
30,10,70,7.749076e+05
30,10,80,7.749076e+05
30,10,90,7.749076e+05
30,10,100,7.749076e+05
30,10,1,8.828633e+05
30,10,2,8.828633e+05
30,10,3,8.828633e+05
30,10,5,8.828633e+05
30,10,10,8.566371e+05
30,10,20,8.003702e+05
30,10,30,7.807009e+05
30,10,40,7.413209e+05
30,10,50,7.182334e+05
30,10,60,6.052907e+05
30,10,70,5.915936e+05
30,10,80,5.303377e+05
30,10,90,5.303377e+05
30,10,100,5.303377e+05
30,10,1,8.828633e+05
30,10,2,8.640158e+05
30,10,3,8.616557e+05
30,10,5,8.128942e+05
30,10,10,8.128942e+05
30,10,20,8.128942e+05
30,10,30,7.865337e+05
30,10,40,6.938849e+05
30,10,50,6.329728e+05
30,10,60,5.908453e+05
30,10,70,5.398012e+05
30,10,80,4.815564e+05
30,10,90,4.599257e+05
30,10,100,4.599257e+05
