funcid,dim,milestone,error
18,10,1,2.415829e+06
18,10,2,5.936684e+05
18,10,3,4.141878e+05
18,10,5,4.141878e+05
18,10,10,4.141878e+05
18,10,20,9.066791e+04
18,10,30,5.468687e+04
18,10,40,5.468687e+04
18,10,50,5.468687e+04
18,10,60,5.468687e+04
18,10,70,5.468687e+04
18,10,80,5.468687e+04
18,10,90,4.394512e+04
18,10,100,3.959645e+04
18,10,1,5.369124e+05
18,10,2,5.342807e+05
18,10,3,3.166042e+04
18,10,5,3.149343e+04
18,10,10,2.449191e+04
18,10,20,2.203362e+04
18,10,30,2.186072e+04
18,10,40,2.165368e+04
18,10,50,2.117186e+04
18,10,60,2.117047e+04
18,10,70,2.117047e+04
18,10,80,2.101151e+04
18,10,90,2.099627e+04
18,10,100,2.099035e+04
18,10,1,1.291903e+05
18,10,2,1.074409e+05
18,10,3,1.074409e+05
18,10,5,7.576119e+04
18,10,10,5.147581e+04
18,10,20,5.147581e+04
18,10,30,5.147581e+04
18,10,40,5.147581e+04
18,10,50,5.147581e+04
18,10,60,3.867747e+04
18,10,70,3.867747e+04
18,10,80,3.737491e+04
18,10,90,3.737491e+04
18,10,100,3.737491e+04
18,10,1,3.234368e+04
18,10,2,3.035516e+04
18,10,3,3.035516e+04
18,10,5,2.810223e+04
18,10,10,2.810012e+04
18,10,20,2.810012e+04
18,10,30,2.809839e+04
18,10,40,2.809839e+04
18,10,50,2.809839e+04
18,10,60,2.809827e+04
18,10,70,2.809827e+04
18,10,80,2.809827e+04
18,10,90,2.809827e+04
18,10,100,2.809827e+04
18,10,1,4.492082e+05
18,10,2,2.428557e+04
18,10,3,2.428557e+04
18,10,5,2.428557e+04
18,10,10,2.428557e+04
18,10,20,2.428557e+04
18,10,30,2.428557e+04
18,10,40,2.396922e+04
18,10,50,2.370351e+04
18,10,60,2.290328e+04
18,10,70,2.290328e+04
18,10,80,2.290328e+04
18,10,90,2.259930e+04
18,10,100,2.243955e+04
18,10,1,1.562861e+06
18,10,2,8.208158e+04
18,10,3,3.991660e+04
18,10,5,6.641841e+03
18,10,10,6.641841e+03
18,10,20,4.419209e+03
18,10,30,4.398881e+03
18,10,40,4.398425e+03
18,10,50,4.236407e+03
18,10,60,4.236407e+03
18,10,70,4.236407e+03
18,10,80,4.236407e+03
18,10,90,4.236407e+03
18,10,100,4.236407e+03
18,10,1,1.638397e+06
18,10,2,4.526318e+04
18,10,3,4.298370e+04
18,10,5,4.177847e+04
18,10,10,3.337193e+04
18,10,20,3.154740e+04
18,10,30,3.120317e+04
18,10,40,3.096997e+04
18,10,50,3.095668e+04
18,10,60,3.095668e+04
18,10,70,3.095668e+04
18,10,80,3.095668e+04
18,10,90,3.095668e+04
18,10,100,3.095668e+04
18,10,1,1.262476e+06
18,10,2,1.828514e+05
18,10,3,8.413136e+04
18,10,5,3.188312e+04
18,10,10,1.052292e+04
18,10,20,4.244816e+03
18,10,30,1.456830e+03
18,10,40,1.336068e+03
18,10,50,1.109557e+03
18,10,60,1.109557e+03
18,10,70,1.109557e+03
18,10,80,1.109557e+03
18,10,90,1.109557e+03
18,10,100,1.109557e+03
18,10,1,1.133080e+04
18,10,2,1.133080e+04
18,10,3,1.133080e+04
18,10,5,1.133080e+04
18,10,10,6.623508e+03
18,10,20,1.861142e+03
18,10,30,1.149028e+03
18,10,40,1.095320e+03
18,10,50,1.095320e+03
18,10,60,1.095320e+03
18,10,70,1.095320e+03
18,10,80,1.095320e+03
18,10,90,1.095320e+03
18,10,100,1.095320e+03
18,10,1,9.965196e+04
18,10,2,9.965196e+04
18,10,3,9.965196e+04
18,10,5,6.298332e+04
18,10,10,4.724750e+04
18,10,20,4.724750e+04
18,10,30,4.151247e+04
18,10,40,3.927708e+04
18,10,50,3.816637e+04
18,10,60,3.816637e+04
18,10,70,3.816637e+04
18,10,80,3.418122e+04
18,10,90,3.418122e+04
18,10,100,3.418122e+04
18,10,1,1.127703e+05
18,10,2,3.290060e+04
18,10,3,3.075985e+04
18,10,5,1.584387e+04
18,10,10,1.431080e+04
18,10,20,1.431080e+04
18,10,30,1.431080e+04
18,10,40,1.431080e+04
18,10,50,1.431080e+04
18,10,60,1.431080e+04
18,10,70,1.431080e+04
18,10,80,1.431080e+04
18,10,90,1.431080e+04
18,10,100,1.431080e+04
18,10,1,5.651438e+04
18,10,2,5.651438e+04
18,10,3,1.123535e+04
18,10,5,1.123535e+04
18,10,10,6.156017e+03
18,10,20,6.156017e+03
18,10,30,6.156017e+03
18,10,40,6.156017e+03
18,10,50,6.156017e+03
18,10,60,6.156017e+03
18,10,70,6.156017e+03
18,10,80,6.156017e+03
18,10,90,6.156017e+03
18,10,100,6.156017e+03
18,10,1,1.332832e+05
18,10,2,9.248858e+04
18,10,3,9.248858e+04
18,10,5,9.248858e+04
18,10,10,9.248858e+04
18,10,20,5.552277e+04
18,10,30,5.552277e+04
18,10,40,5.552277e+04
18,10,50,5.552277e+04
18,10,60,5.552277e+04
18,10,70,5.552277e+04
18,10,80,4.965830e+04
18,10,90,4.965830e+04
18,10,100,4.965830e+04
18,10,1,1.825788e+06
18,10,2,4.162383e+05
18,10,3,4.162383e+05
18,10,5,3.599827e+04
18,10,10,3.599827e+04
18,10,20,3.599827e+04
18,10,30,2.256276e+04
18,10,40,2.256276e+04
18,10,50,2.256276e+04
18,10,60,2.256276e+04
18,10,70,2.256276e+04
18,10,80,2.256276e+04
18,10,90,2.256276e+04
18,10,100,2.256276e+04
18,10,1,3.142732e+06
18,10,2,1.169665e+06
