funcid,dim,milestone,error
13,10,90,4.653158e+03
13,10,100,4.653158e+03
13,10,1,6.153401e+04
13,10,2,6.153401e+04
13,10,3,5.013679e+03
13,10,5,2.371564e+03
13,10,10,2.371564e+03
13,10,20,2.266363e+03
13,10,30,2.266363e+03
13,10,40,2.266363e+03
13,10,50,2.258742e+03
13,10,60,2.258742e+03
13,10,70,2.258742e+03
13,10,80,2.258742e+03
13,10,90,2.241842e+03
13,10,100,2.241842e+03
13,10,1,4.947455e+05
13,10,2,1.146316e+04
13,10,3,9.292822e+03
13,10,5,3.991886e+03
13,10,10,3.668650e+03
13,10,20,8.730257e+02
13,10,30,8.730257e+02
13,10,40,7.861340e+02
13,10,50,7.280491e+02
13,10,60,7.280491e+02
13,10,70,7.280491e+02
13,10,80,7.280491e+02
13,10,90,5.492250e+02
13,10,100,5.492250e+02
13,10,1,2.451087e+04
13,10,2,9.964191e+03
13,10,3,6.178141e+03
13,10,5,6.178141e+03
13,10,10,4.438670e+03
13,10,20,4.220918e+03
13,10,30,4.220918e+03
13,10,40,4.220918e+03
13,10,50,4.220918e+03
13,10,60,4.220918e+03
13,10,70,4.220918e+03
13,10,80,4.220918e+03
13,10,90,4.208401e+03
13,10,100,4.208401e+03
13,10,1,1.974899e+05
13,10,2,4.892456e+04
13,10,3,3.282408e+04
13,10,5,2.320130e+03
13,10,10,2.320130e+03
13,10,20,2.320130e+03
13,10,30,2.320130e+03
13,10,40,2.320130e+03
13,10,50,2.320130e+03
13,10,60,2.320130e+03
13,10,70,2.320130e+03
13,10,80,2.320130e+03
13,10,90,2.320130e+03
13,10,100,2.320130e+03
13,10,1,3.494910e+04
13,10,2,3.383748e+04
13,10,3,2.552618e+04
13,10,5,1.114813e+04
13,10,10,9.086885e+03
13,10,20,7.660689e+03
13,10,30,7.315882e+03
13,10,40,7.315882e+03
13,10,50,6.944233e+03
13,10,60,6.944233e+03
13,10,70,6.944233e+03
13,10,80,6.944233e+03
13,10,90,6.944233e+03
13,10,100,6.944233e+03
13,10,1,8.156158e+03
13,10,2,8.156158e+03
13,10,3,8.156158e+03
13,10,5,2.558614e+03
13,10,10,2.067223e+03
13,10,20,2.067223e+03
13,10,30,2.052567e+03
13,10,40,1.360266e+03
13,10,50,1.360266e+03
13,10,60,1.212519e+03
13,10,70,1.212519e+03
13,10,80,1.212519e+03
13,10,90,1.212519e+03
13,10,100,1.212519e+03
13,10,1,1.231577e+04
13,10,2,1.231577e+04
13,10,3,1.084329e+04
13,10,5,8.506683e+03
13,10,10,8.506683e+03
13,10,20,8.506683e+03
13,10,30,8.034719e+03
13,10,40,6.747048e+03
13,10,50,6.272734e+03
13,10,60,6.272734e+03
13,10,70,6.272734e+03
13,10,80,5.638983e+03
13,10,90,5.638983e+03
13,10,100,5.638983e+03
13,10,1,2.408031e+06
13,10,2,7.314713e+05
13,10,3,8.318879e+04
13,10,5,3.031111e+04
13,10,10,1.078641e+04
13,10,20,1.078641e+04
13,10,30,8.470263e+03
13,10,40,8.470263e+03
13,10,50,8.470263e+03
13,10,60,8.470263e+03
13,10,70,8.470263e+03
13,10,80,8.470263e+03
13,10,90,8.470263e+03
13,10,100,8.470263e+03
13,10,1,4.184363e+07
13,10,2,1.095926e+06
13,10,3,2.204485e+05
13,10,5,7.141752e+04
13,10,10,1.104440e+04
13,10,20,1.104440e+04
13,10,30,9.965669e+03
13,10,40,4.187908e+03
13,10,50,3.339241e+03
13,10,60,3.339241e+03
13,10,70,1.625706e+03
13,10,80,1.625706e+03
13,10,90,1.625706e+03
13,10,100,1.625706e+03
13,10,1,1.035273e+08
13,10,2,5.650727e+05
13,10,3,1.090510e+05
13,10,5,4.044862e+04
13,10,10,1.821127e+03
13,10,20,1.821127e+03
13,10,30,1.726168e+03
13,10,40,1.726168e+03
13,10,50,1.726168e+03
13,10,60,1.726168e+03
13,10,70,1.726168e+03
13,10,80,1.726168e+03
13,10,90,1.726168e+03
13,10,100,1.726168e+03
13,10,1,1.019796e+07
13,10,2,1.019796e+07
13,10,3,1.019796e+07
13,10,5,1.019796e+07
13,10,10,7.318826e+06
13,10,20,6.153202e+05
13,10,30,6.153202e+05
13,10,40,6.153202e+05
13,10,50,6.153202e+05
13,10,60,6.153202e+05
13,10,70,6.153202e+05
13,10,80,4.096118e+05
13,10,90,1.300613e+05
13,10,100,6.686170e+04
13,10,1,1.651018e+08
13,10,2,7.258359e+06
13,10,3,6.556737e+05
13,10,5,6.556737e+05
13,10,10,6.556737e+05
13,10,20,6.556737e+05
13,10,30,6.556737e+05
13,10,40,6.556737e+05
13,10,50,6.556737e+05
13,10,60,3.087830e+05
13,10,70,7.349543e+04
13,10,80,5.204487e+03
13,10,90,5.204487e+03
13,10,100,5.204487e+03
13,10,1,3.233481e+05
13,10,2,1.567236e+05
13,10,3,4.747866e+04
13,10,5,3.858819e+04
13,10,10,2.374477e+04
13,10,20,1.973847e+04
13,10,30,1.577170e+04
13,10,40,1.414445e+04
13,10,50,1.266022e+04
13,10,60,1.194213e+04
13,10,70,1.194213e+04
13,10,80,1.194213e+04
13,10,90,1.169568e+04
13,10,100,1.169568e+04
13,10,1,3.204733e+05
13,10,2,4.493600e+04
13,10,3,3.052670e+04
13,10,5,2.195781e+04
13,10,10,2.195781e+04
13,10,20,4.947632e+03
13,10,30,4.947632e+03
13,10,40,3.598960e+03
13,10,50,3.598960e+03
13,10,60,2.411589e+03
13,10,70,2.387212e+03
13,10,80,2.387212e+03
13,10,90,2.387212e+03
13,10,100,2.387212e+03
