funcid,dim,milestone,error
4,10,30,5.098345e+00
4,10,40,5.098345e+00
4,10,50,5.098345e+00
4,10,60,5.098345e+00
4,10,70,5.098345e+00
4,10,80,5.098345e+00
4,10,90,5.098345e+00
4,10,100,5.098345e+00
4,10,1,8.162007e+01
4,10,2,5.118415e+01
4,10,3,3.043824e+01
4,10,5,1.613372e+01
4,10,10,4.738588e+00
4,10,20,2.843507e+00
4,10,30,2.315159e+00
4,10,40,1.768032e+00
4,10,50,1.768032e+00
4,10,60,1.768032e+00
4,10,70,1.768032e+00
4,10,80,1.768032e+00
4,10,90,1.768032e+00
4,10,100,1.768032e+00
4,10,1,9.696731e+01
4,10,2,1.464906e+01
4,10,3,1.024192e+01
4,10,5,6.576487e+00
4,10,10,4.550393e+00
4,10,20,2.648169e+00
4,10,30,2.648169e+00
4,10,40,2.648169e+00
4,10,50,2.648169e+00
4,10,60,2.648169e+00
4,10,70,2.648169e+00
4,10,80,2.595847e+00
4,10,90,2.595847e+00
4,10,100,2.595847e+00
4,10,1,5.836473e+02
4,10,2,4.118365e+02
4,10,3,3.024616e+02
4,10,5,1.645716e+02
4,10,10,8.851483e+01
4,10,20,6.941293e+01
4,10,30,6.647617e+01
4,10,40,4.704680e+01
4,10,50,3.288061e+01
4,10,60,1.502586e+01
4,10,70,6.669623e+00
4,10,80,4.056831e+00
4,10,90,4.056831e+00
4,10,100,4.056831e+00
4,10,1,9.285802e+02
4,10,2,3.510161e+02
4,10,3,1.328252e+02
4,10,5,2.807287e+01
4,10,10,1.012925e+01
4,10,20,7.660175e+00
4,10,30,7.434997e+00
4,10,40,7.059352e+00
4,10,50,7.059352e+00
4,10,60,7.059352e+00
4,10,70,6.807882e+00
4,10,80,6.807882e+00
4,10,90,6.807882e+00
4,10,100,6.807882e+00
4,10,1,7.700919e+02
4,10,2,6.406053e+02
4,10,3,3.461768e+02
4,10,5,2.135426e+02
4,10,10,8.839687e+01
4,10,20,3.908315e+01
4,10,30,1.308841e+01
4,10,40,1.200602e+01
4,10,50,1.200602e+01
4,10,60,1.150485e+01
4,10,70,1.133830e+01
4,10,80,8.098354e+00
4,10,90,8.098354e+00
4,10,100,8.098354e+00
4,10,1,1.336076e+03
4,10,2,1.027305e+03
4,10,3,3.971911e+02
4,10,5,1.912486e+02
4,10,10,7.700367e+01
4,10,20,3.761764e+01
4,10,30,2.717516e+01
4,10,40,1.869426e+01
4,10,50,1.604710e+01
4,10,60,1.315033e+01
4,10,70,1.315033e+01
4,10,80,1.153297e+01
4,10,90,1.153297e+01
4,10,100,1.153297e+01
4,10,1,2.268266e+03
4,10,2,2.268266e+03
4,10,3,1.624228e+03
4,10,5,1.624228e+03
4,10,10,1.226411e+03
4,10,20,1.226411e+03
4,10,30,6.568932e+02
4,10,40,6.568932e+02
4,10,50,4.774487e+02
4,10,60,3.979394e+02
4,10,70,3.979394e+02
4,10,80,3.732986e+02
4,10,90,3.732986e+02
4,10,100,3.732986e+02
4,10,1,1.679366e+03
4,10,2,1.679366e+03
4,10,3,1.569865e+03
4,10,5,1.199579e+03
4,10,10,1.199579e+03
4,10,20,5.879861e+02
4,10,30,5.879861e+02
4,10,40,5.879861e+02
4,10,50,5.879861e+02
4,10,60,3.491773e+02
4,10,70,2.358427e+02
4,10,80,1.659070e+02
4,10,90,1.659070e+02
4,10,100,1.659070e+02
4,10,1,3.798428e+02
4,10,2,1.074351e+02
4,10,3,8.441391e+01
4,10,5,7.753232e+01
4,10,10,7.227512e+01
4,10,20,7.024483e+01
4,10,30,6.760158e+01
4,10,40,5.281313e+01
4,10,50,3.363840e+01
4,10,60,1.190785e+01
4,10,70,7.793927e+00
4,10,80,3.552105e+00
4,10,90,3.552105e+00
4,10,100,3.552105e+00
4,10,1,6.095530e+02
4,10,2,4.498488e+02
4,10,3,3.480267e+02
4,10,5,2.700829e+02
4,10,10,8.322092e+01
4,10,20,1.413291e+01
4,10,30,7.708903e+00
4,10,40,5.323061e+00
4,10,50,5.323061e+00
4,10,60,4.971782e+00
4,10,70,4.971782e+00
4,10,80,4.970885e+00
4,10,90,4.762040e+00
4,10,100,4.762040e+00
