funcid,dim,milestone,error
25,10,90,4.041616e+02
25,10,100,4.041616e+02
25,10,1,4.894573e+02
25,10,2,4.595187e+02
25,10,3,4.559141e+02
25,10,5,4.506181e+02
25,10,10,4.475475e+02
25,10,20,4.463799e+02
25,10,30,4.448374e+02
25,10,40,4.448374e+02
25,10,50,4.447342e+02
25,10,60,4.443839e+02
25,10,70,4.443839e+02
25,10,80,4.443839e+02
25,10,90,4.443839e+02
25,10,100,4.443839e+02
25,10,1,4.561439e+02
25,10,2,4.538264e+02
25,10,3,4.498231e+02
25,10,5,4.498231e+02
25,10,10,4.487521e+02
25,10,20,4.480128e+02
25,10,30,4.479798e+02
25,10,40,4.478680e+02
25,10,50,4.478680e+02
25,10,60,4.478680e+02
25,10,70,4.478680e+02
25,10,80,4.478680e+02
25,10,90,4.476045e+02
25,10,100,4.476045e+02
25,10,1,5.205198e+02
25,10,2,4.603538e+02
25,10,3,4.464696e+02
25,10,5,4.357153e+02
25,10,10,4.086087e+02
25,10,20,4.015941e+02
25,10,30,4.011123e+02
25,10,40,4.007124e+02
25,10,50,4.000589e+02
25,10,60,3.995278e+02
25,10,70,3.995278e+02
25,10,80,3.995278e+02
25,10,90,3.995278e+02
25,10,100,3.995278e+02
25,10,1,4.794345e+02
25,10,2,4.780726e+02
25,10,3,4.764622e+02
25,10,5,4.538660e+02
25,10,10,4.524536e+02
25,10,20,4.501223e+02
25,10,30,4.494205e+02
25,10,40,4.485271e+02
25,10,50,4.458153e+02
25,10,60,4.451681e+02
25,10,70,4.450270e+02
25,10,80,4.450270e+02
25,10,90,4.450270e+02
25,10,100,4.450270e+02
25,10,1,2.848823e+03
25,10,2,7.312909e+02
25,10,3,6.132067e+02
25,10,5,4.829934e+02
25,10,10,4.535510e+02
25,10,20,4.457427e+02
25,10,30,4.451052e+02
25,10,40,4.446408e+02
25,10,50,4.446250e+02
25,10,60,4.446250e+02
25,10,70,4.446250e+02
25,10,80,4.446250e+02
25,10,90,4.446250e+02
25,10,100,4.446250e+02
25,10,1,2.848823e+03
25,10,2,8.113348e+02
25,10,3,5.921622e+02
25,10,5,5.159449e+02
25,10,10,4.614824e+02
25,10,20,4.203761e+02
25,10,30,4.071978e+02
25,10,40,4.046335e+02
25,10,50,4.046335e+02
25,10,60,4.037456e+02
25,10,70,4.009196e+02
25,10,80,4.009196e+02
25,10,90,4.009196e+02
25,10,100,4.009196e+02
25,10,1,2.848823e+03
25,10,2,9.076325e+02
25,10,3,6.960398e+02
25,10,5,4.807746e+02
25,10,10,4.729916e+02
25,10,20,4.496461e+02
25,10,30,3.209383e+02
25,10,40,2.516205e+02
25,10,50,2.207907e+02
25,10,60,2.072265e+02
25,10,70,1.823864e+02
25,10,80,1.739412e+02
25,10,90,1.545049e+02
25,10,100,1.545049e+02
25,10,1,2.848823e+03
25,10,2,1.600918e+03
25,10,3,1.600918e+03
25,10,5,1.194407e+03
25,10,10,9.498073e+02
25,10,20,8.212056e+02
25,10,30,6.231323e+02
25,10,40,6.231323e+02
25,10,50,6.231323e+02
25,10,60,5.528282e+02
25,10,70,5.528282e+02
25,10,80,5.528282e+02
25,10,90,5.528282e+02
25,10,100,5.402900e+02
25,10,1,2.848823e+03
25,10,2,1.645231e+03
25,10,3,1.153396e+03
25,10,5,1.099721e+03
25,10,10,8.510563e+02
25,10,20,6.191846e+02
25,10,30,4.961607e+02
25,10,40,4.961607e+02
25,10,50,4.961607e+02
25,10,60,4.961607e+02
25,10,70,4.961607e+02
25,10,80,4.961607e+02
25,10,90,4.942306e+02
25,10,100,4.775324e+02
25,10,1,2.848823e+03
25,10,2,6.955630e+02
25,10,3,6.090729e+02
25,10,5,5.015016e+02
25,10,10,4.621889e+02
25,10,20,4.510229e+02
25,10,30,4.481445e+02
25,10,40,4.472681e+02
25,10,50,4.454918e+02
25,10,60,4.452738e+02
25,10,70,4.451104e+02
25,10,80,4.449444e+02
25,10,90,4.449444e+02
25,10,100,4.449444e+02
25,10,1,2.848823e+03
25,10,2,5.862027e+02
25,10,3,4.763632e+02
25,10,5,4.560623e+02
25,10,10,4.514664e+02
25,10,20,4.490786e+02
25,10,30,4.466129e+02
25,10,40,4.452489e+02
25,10,50,4.451359e+02
25,10,60,4.445610e+02
25,10,70,4.445610e+02
25,10,80,4.445610e+02
25,10,90,4.445610e+02
25,10,100,4.445610e+02
