funcid,dim,milestone,error
26,10,70,3.071771e+02
26,10,80,3.071771e+02
26,10,90,3.071771e+02
26,10,100,3.071771e+02
26,10,1,5.071629e+02
26,10,2,4.535790e+02
26,10,3,4.504858e+02
26,10,5,4.502169e+02
26,10,10,4.484401e+02
26,10,20,4.471872e+02
26,10,30,4.468508e+02
26,10,40,4.468508e+02
26,10,50,3.328167e+02
26,10,60,3.054679e+02
26,10,70,3.054679e+02
26,10,80,3.054679e+02
26,10,90,3.054679e+02
26,10,100,3.054679e+02
26,10,1,9.345811e+02
26,10,2,5.840650e+02
26,10,3,5.802191e+02
26,10,5,5.479554e+02
26,10,10,5.479554e+02
26,10,20,5.473806e+02
26,10,30,5.473806e+02
26,10,40,5.473806e+02
26,10,50,5.473806e+02
26,10,60,5.473806e+02
26,10,70,5.463610e+02
26,10,80,5.463610e+02
26,10,90,5.463610e+02
26,10,100,5.463610e+02
26,10,1,6.893831e+02
26,10,2,6.520313e+02
26,10,3,5.362188e+02
26,10,5,5.100600e+02
26,10,10,4.959673e+02
26,10,20,4.849441e+02
26,10,30,4.849441e+02
26,10,40,4.849441e+02
26,10,50,4.615070e+02
26,10,60,4.544285e+02
26,10,70,4.544285e+02
26,10,80,4.531805e+02
26,10,90,4.531805e+02
26,10,100,4.531805e+02
26,10,1,9.602010e+02
26,10,2,7.547513e+02
26,10,3,5.748549e+02
26,10,5,4.128615e+02
26,10,10,3.621467e+02
26,10,20,3.283648e+02
26,10,30,3.163387e+02
26,10,40,3.113657e+02
26,10,50,3.113657e+02
26,10,60,3.112329e+02
26,10,70,3.109655e+02
26,10,80,3.097831e+02
26,10,90,3.095243e+02
26,10,100,3.095243e+02
26,10,1,1.583303e+03
26,10,2,1.011615e+03
26,10,3,9.928970e+02
26,10,5,7.105962e+02
26,10,10,5.803664e+02
26,10,20,5.310458e+02
26,10,30,5.265364e+02
26,10,40,4.480288e+02
26,10,50,4.323909e+02
26,10,60,4.323909e+02
26,10,70,4.323909e+02
26,10,80,4.185394e+02
26,10,90,4.185394e+02
26,10,100,4.185394e+02
26,10,1,1.600382e+03
26,10,2,1.270349e+03
26,10,3,1.270349e+03
26,10,5,1.023882e+03
26,10,10,7.883326e+02
26,10,20,6.012342e+02
26,10,30,4.997985e+02
26,10,40,4.937410e+02
26,10,50,4.882631e+02
26,10,60,4.729668e+02
26,10,70,4.729668e+02
26,10,80,4.440123e+02
26,10,90,4.440123e+02
26,10,100,4.440123e+02
26,10,1,2.118738e+03
26,10,2,2.118738e+03
26,10,3,2.118738e+03
26,10,5,2.118738e+03
26,10,10,2.092698e+03
26,10,20,1.720802e+03
26,10,30,1.467568e+03
26,10,40,1.467568e+03
26,10,50,1.467568e+03
26,10,60,1.466782e+03
26,10,70,1.466782e+03
26,10,80,1.127208e+03
26,10,90,1.127208e+03
26,10,100,1.127208e+03
26,10,1,1.520349e+03
26,10,2,1.520349e+03
26,10,3,1.520349e+03
26,10,5,1.520349e+03
26,10,10,1.520349e+03
26,10,20,8.952299e+02
26,10,30,8.952299e+02
26,10,40,8.952299e+02
26,10,50,8.952299e+02
26,10,60,8.952299e+02
26,10,70,8.952299e+02
26,10,80,8.952299e+02
26,10,90,8.952299e+02
26,10,100,8.952299e+02
26,10,1,9.977807e+02
26,10,2,8.377652e+02
26,10,3,7.027785e+02
26,10,5,4.549593e+02
26,10,10,3.783628e+02
26,10,20,3.451935e+02
26,10,30,3.190415e+02
26,10,40,3.143584e+02
26,10,50,3.123786e+02
26,10,60,3.098148e+02
26,10,70,3.053551e+02
26,10,80,3.053551e+02
26,10,90,3.053551e+02
26,10,100,3.053551e+02
26,10,1,8.856781e+02
26,10,2,6.226956e+02
26,10,3,6.077426e+02
26,10,5,5.745585e+02
26,10,10,4.292214e+02
26,10,20,4.061680e+02
26,10,30,3.900641e+02
26,10,40,3.658000e+02
26,10,50,3.436524e+02
26,10,60,3.308198e+02
26,10,70,3.190262e+02
26,10,80,3.162736e+02
26,10,90,3.162736e+02
26,10,100,3.162736e+02
