funcid,dim,milestone,error
22,10,30,1.147554e+03
22,10,40,1.097664e+03
22,10,50,1.097664e+03
22,10,60,1.082528e+03
22,10,70,1.082528e+03
22,10,80,1.082528e+03
22,10,90,1.082528e+03
22,10,100,1.082528e+03
22,10,1,5.508484e+02
22,10,2,2.949948e+02
22,10,3,2.172672e+02
22,10,5,1.526344e+02
22,10,10,1.261584e+02
22,10,20,1.182649e+02
22,10,30,1.116715e+02
22,10,40,1.116715e+02
22,10,50,1.116297e+02
22,10,60,1.112834e+02
22,10,70,1.112834e+02
22,10,80,1.112598e+02
22,10,90,1.112598e+02
22,10,100,1.112598e+02
22,10,1,7.202183e+02
22,10,2,5.143726e+02
22,10,3,4.753279e+02
22,10,5,3.878858e+02
22,10,10,1.497571e+02
22,10,20,1.251188e+02
22,10,30,1.196374e+02
22,10,40,1.163093e+02
22,10,50,7.351061e+01
22,10,60,7.280361e+01
22,10,70,6.954745e+01
22,10,80,6.569637e+01
22,10,90,6.569637e+01
22,10,100,6.569637e+01
22,10,1,1.404990e+03
22,10,2,1.404990e+03
22,10,3,1.404990e+03
22,10,5,7.286761e+02
22,10,10,3.960119e+02
22,10,20,2.095530e+02
22,10,30,1.428146e+02
22,10,40,1.269068e+02
22,10,50,1.197727e+02
22,10,60,1.167292e+02
22,10,70,1.167292e+02
22,10,80,1.155376e+02
22,10,90,1.155376e+02
22,10,100,1.155376e+02
22,10,1,1.438781e+03
22,10,2,1.438781e+03
22,10,3,1.438781e+03
22,10,5,1.438781e+03
22,10,10,1.438781e+03
22,10,20,1.438781e+03
22,10,30,1.438781e+03
22,10,40,1.220138e+03
22,10,50,1.220138e+03
22,10,60,1.220138e+03
22,10,70,1.220138e+03
22,10,80,1.220138e+03
22,10,90,1.220138e+03
22,10,100,1.220138e+03
22,10,1,1.419208e+03
22,10,2,1.419208e+03
22,10,3,1.419208e+03
22,10,5,1.419208e+03
22,10,10,1.405988e+03
22,10,20,4.910207e+02
22,10,30,4.910207e+02
22,10,40,4.910207e+02
22,10,50,4.910207e+02
22,10,60,4.910207e+02
22,10,70,4.910207e+02
22,10,80,4.910207e+02
22,10,90,4.910207e+02
22,10,100,4.910207e+02
22,10,1,9.291699e+02
22,10,2,4.490380e+02
22,10,3,2.300209e+02
22,10,5,1.760912e+02
22,10,10,1.318522e+02
22,10,20,1.150648e+02
22,10,30,1.141311e+02
22,10,40,1.118305e+02
22,10,50,1.118305e+02
22,10,60,1.116349e+02
22,10,70,1.109225e+02
22,10,80,1.109225e+02
22,10,90,1.109225e+02
22,10,100,1.109225e+02
22,10,1,6.513009e+02
22,10,2,3.375412e+02
22,10,3,2.798223e+02
22,10,5,1.853685e+02
22,10,10,1.391332e+02
22,10,20,1.167514e+02
22,10,30,1.134472e+02
22,10,40,1.129203e+02
22,10,50,1.123339e+02
22,10,60,1.122702e+02
22,10,70,1.112506e+02
22,10,80,1.112506e+02
22,10,90,1.112506e+02
22,10,100,1.112506e+02
