funcid,dim,milestone,error
24,10,5,3.738050e+02
24,10,10,3.738050e+02
24,10,20,3.628312e+02
24,10,30,3.590235e+02
24,10,40,3.568786e+02
24,10,50,3.557084e+02
24,10,60,3.557084e+02
24,10,70,3.557084e+02
24,10,80,3.557084e+02
24,10,90,3.557084e+02
24,10,100,3.557084e+02
24,10,1,3.884636e+02
24,10,2,3.884636e+02
24,10,3,3.857362e+02
24,10,5,3.803259e+02
24,10,10,3.584723e+02
24,10,20,3.584723e+02
24,10,30,3.584723e+02
24,10,40,3.584723e+02
24,10,50,3.575667e+02
24,10,60,3.575667e+02
24,10,70,3.558183e+02
24,10,80,3.551912e+02
24,10,90,3.551912e+02
24,10,100,3.551912e+02
24,10,1,4.289415e+02
24,10,2,4.003327e+02
24,10,3,3.947297e+02
24,10,5,3.855046e+02
24,10,10,3.805387e+02
24,10,20,3.744194e+02
24,10,30,3.682113e+02
24,10,40,3.665712e+02
24,10,50,3.603148e+02
24,10,60,3.586612e+02
24,10,70,3.571321e+02
24,10,80,3.555330e+02
24,10,90,3.555330e+02
24,10,100,3.555330e+02
24,10,1,4.200601e+02
24,10,2,4.200601e+02
24,10,3,4.080482e+02
24,10,5,3.981871e+02
24,10,10,3.934009e+02
24,10,20,3.719400e+02
24,10,30,3.719400e+02
24,10,40,3.656441e+02
24,10,50,3.627228e+02
24,10,60,3.627228e+02
24,10,70,3.627228e+02
24,10,80,3.600983e+02
24,10,90,3.600983e+02
24,10,100,3.600983e+02
24,10,1,4.497269e+02
24,10,2,4.168346e+02
24,10,3,4.168346e+02
24,10,5,4.168346e+02
24,10,10,3.888819e+02
24,10,20,3.888819e+02
24,10,30,3.888819e+02
24,10,40,3.888819e+02
24,10,50,3.888819e+02
24,10,60,3.888819e+02
24,10,70,3.888819e+02
24,10,80,3.888819e+02
24,10,90,3.888819e+02
24,10,100,3.888819e+02
24,10,1,4.838388e+02
24,10,2,4.838388e+02
24,10,3,4.746192e+02
24,10,5,4.440386e+02
24,10,10,4.440386e+02
24,10,20,4.354391e+02
24,10,30,4.253677e+02
24,10,40,4.090731e+02
24,10,50,4.090731e+02
24,10,60,4.090731e+02
24,10,70,4.064185e+02
24,10,80,3.979218e+02
24,10,90,3.979218e+02
24,10,100,3.979218e+02
24,10,1,3.981014e+02
24,10,2,3.858116e+02
24,10,3,3.816096e+02
24,10,5,3.757253e+02
24,10,10,3.682652e+02
24,10,20,3.674052e+02
24,10,30,3.640743e+02
24,10,40,3.602100e+02
24,10,50,3.602100e+02
24,10,60,3.602100e+02
24,10,70,3.578362e+02
24,10,80,3.566307e+02
24,10,90,3.566307e+02
24,10,100,3.566307e+02
24,10,1,4.219256e+02
24,10,2,3.976209e+02
24,10,3,3.976209e+02
24,10,5,3.815906e+02
24,10,10,3.688862e+02
24,10,20,3.604668e+02
24,10,30,2.715782e+02
24,10,40,1.394952e+02
24,10,50,1.162350e+02
24,10,60,1.128977e+02
24,10,70,1.092100e+02
24,10,80,1.092100e+02
24,10,90,1.092100e+02
24,10,100,1.092100e+02
