funcid,dim,milestone,error
28,10,1,9.525521e+02
28,10,2,7.710532e+02
28,10,3,7.710532e+02
28,10,5,7.710532e+02
28,10,10,7.710532e+02
28,10,20,7.300775e+02
28,10,30,6.957445e+02
28,10,40,6.593830e+02
28,10,50,6.593830e+02
28,10,60,6.593830e+02
28,10,70,6.593830e+02
28,10,80,6.593830e+02
28,10,90,6.593830e+02
28,10,100,6.559510e+02
