funcid,dim,milestone,error
8,10,1,1.038606e+02
8,10,2,1.038606e+02
8,10,3,1.038606e+02
8,10,5,9.412467e+01
8,10,10,8.916734e+01
8,10,20,7.257350e+01
8,10,30,7.257350e+01
8,10,40,7.257350e+01
8,10,50,7.257350e+01
8,10,60,6.715972e+01
8,10,70,6.715972e+01
8,10,80,6.715972e+01
8,10,90,6.715972e+01
8,10,100,6.715972e+01
