funcid,dim,milestone,error
12,10,1,1.408320e+09
12,10,2,6.359938e+08
12,10,3,3.322265e+08
12,10,5,3.143651e+08
12,10,10,1.503982e+08
12,10,20,1.428966e+08
12,10,30,9.733006e+07
12,10,40,9.733006e+07
12,10,50,7.532851e+07
12,10,60,7.532851e+07
12,10,70,7.532851e+07
12,10,80,7.532851e+07
12,10,90,7.532851e+07
12,10,100,7.532851e+07
