funcid,dim,milestone,error
6,10,1,7.134697e+01
6,10,2,5.152437e+01
6,10,3,5.152437e+01
6,10,5,5.152437e+01
6,10,10,4.697615e+01
6,10,20,4.697615e+01
6,10,30,4.697615e+01
6,10,40,4.697615e+01
6,10,50,4.697615e+01
6,10,60,4.697615e+01
6,10,70,4.697615e+01
6,10,80,4.697615e+01
6,10,90,4.697615e+01
6,10,100,3.956600e+01
