funcid,dim,milestone,error
3,10,1,2.892309e+04
3,10,2,2.610048e+04
3,10,3,2.610048e+04
3,10,5,2.462698e+04
3,10,10,1.857913e+04
3,10,20,1.857913e+04
3,10,30,8.238384e+03
3,10,40,8.238384e+03
3,10,50,8.238384e+03
3,10,60,8.238384e+03
3,10,70,8.238384e+03
3,10,80,8.238384e+03
3,10,90,8.238384e+03
3,10,100,8.238384e+03
