funcid,dim,milestone,error
2,10,1,3.874288e+11
2,10,2,1.587878e+11
2,10,3,5.913797e+10
2,10,5,1.225089e+10
2,10,10,1.225089e+10
2,10,20,1.499932e+09
2,10,30,1.499932e+09
2,10,40,6.955770e+07
2,10,50,6.955770e+07
2,10,60,6.955770e+07
2,10,70,6.955770e+07
2,10,80,6.955770e+07
2,10,90,6.955770e+07
2,10,100,6.955770e+07
