funcid,dim,milestone,error
22,10,1,7.173382e+02
22,10,2,7.173382e+02
22,10,3,4.943399e+02
22,10,5,1.624723e+02
22,10,10,1.624723e+02
22,10,20,1.624723e+02
22,10,30,1.624723e+02
22,10,40,1.624723e+02
22,10,50,1.624723e+02
22,10,60,1.624723e+02
22,10,70,1.624723e+02
22,10,80,1.624723e+02
22,10,90,1.424589e+02
22,10,100,1.424589e+02
