funcid,dim,milestone,error
16,10,1,7.154907e+02
16,10,2,7.154907e+02
16,10,3,7.154907e+02
16,10,5,5.233189e+02
16,10,10,5.107421e+02
16,10,20,2.820698e+02
16,10,30,2.820698e+02
16,10,40,2.820698e+02
16,10,50,6.272228e+01
16,10,60,6.272228e+01
16,10,70,6.272228e+01
16,10,80,6.272228e+01
16,10,90,6.272228e+01
16,10,100,6.272228e+01
