funcid,dim,milestone,error
9,10,1,1.015923e+03
9,10,2,1.015923e+03
9,10,3,9.555734e+02
9,10,5,6.160712e+02
9,10,10,1.175735e+02
9,10,20,9.145803e+01
9,10,30,9.145803e+01
9,10,40,6.458904e+01
9,10,50,6.458904e+01
9,10,60,6.458904e+01
9,10,70,6.458904e+01
9,10,80,6.458904e+01
9,10,90,1.178862e+01
9,10,100,1.178862e+01
9,10,1,1.053127e+03
9,10,2,4.334514e+02
9,10,3,3.402813e+02
9,10,5,2.776830e+02
9,10,10,5.250357e+01
9,10,20,1.689350e+01
9,10,30,3.165360e+00
9,10,40,3.135484e+00
9,10,50,1.142495e+00
9,10,60,1.142495e+00
9,10,70,1.142495e+00
9,10,80,1.142495e+00
9,10,90,1.142495e+00
9,10,100,1.142495e+00
