funcid,dim,milestone,error
11,10,1,1.429139e+02
11,10,2,6.197694e+01
11,10,3,6.197694e+01
11,10,5,5.020146e+01
11,10,10,5.020146e+01
11,10,20,4.465686e+01
11,10,30,3.310888e+01
11,10,40,3.310888e+01
11,10,50,1.428396e+01
11,10,60,1.428396e+01
11,10,70,1.428396e+01
11,10,80,1.428396e+01
11,10,90,1.428396e+01
11,10,100,1.428396e+01
11,10,1,8.338687e+02
11,10,2,3.274066e+02
11,10,3,1.939272e+02
11,10,5,9.656204e+01
11,10,10,7.880781e+01
11,10,20,5.062224e+01
11,10,30,4.653906e+01
11,10,40,4.653906e+01
11,10,50,4.614934e+01
11,10,60,4.438067e+01
11,10,70,4.438067e+01
11,10,80,4.438067e+01
11,10,90,2.663445e+01
11,10,100,1.959137e+01
