funcid,dim,milestone,error
2,10,1,2.318360e+07
2,10,2,2.389364e+06
2,10,3,2.389364e+06
2,10,5,1.663960e+05
2,10,10,1.663960e+05
2,10,20,1.152350e+05
2,10,30,3.882300e+04
2,10,40,3.882300e+04
2,10,50,3.882300e+04
2,10,60,3.882300e+04
2,10,70,3.882300e+04
2,10,80,3.882300e+04
2,10,90,3.882300e+04
2,10,100,3.882300e+04
2,10,1,2.216660e+10
2,10,2,8.333895e+08
2,10,3,4.094571e+08
2,10,5,1.361340e+07
2,10,10,3.104243e+06
2,10,20,1.226114e+06
2,10,30,5.296140e+05
2,10,40,2.652680e+05
2,10,50,1.765960e+05
2,10,60,9.959200e+04
2,10,70,3.836300e+04
2,10,80,1.537600e+04
2,10,90,1.537600e+04
2,10,100,1.537600e+04
