funcid,dim,milestone,error
28,50,1,1.282398e+03
28,50,2,1.227150e+03
28,50,3,1.100728e+03
28,50,5,1.041001e+03
28,50,10,1.011079e+03
28,50,20,1.010341e+03
28,50,30,1.010341e+03
28,50,40,1.009338e+03
28,50,50,8.793024e+02
28,50,60,8.793024e+02
28,50,70,8.793024e+02
28,50,80,8.793024e+02
28,50,90,8.793024e+02
28,50,100,8.793024e+02
