funcid,dim,milestone,error
26,10,1,2.096945e+03
26,10,2,1.497518e+03
26,10,3,1.497518e+03
26,10,5,9.204052e+02
26,10,10,6.977505e+02
26,10,20,6.309050e+02
26,10,30,6.309050e+02
26,10,40,6.309050e+02
26,10,50,6.309050e+02
26,10,60,5.679717e+02
26,10,70,5.679717e+02
26,10,80,5.679717e+02
26,10,90,5.679717e+02
26,10,100,5.679717e+02
