funcid,dim,milestone,error
12,50,1,1.691165e+09
12,50,2,1.209906e+09
12,50,3,1.054094e+09
12,50,5,6.887098e+08
12,50,10,6.887098e+08
12,50,20,6.887098e+08
12,50,30,6.887098e+08
12,50,40,6.887098e+08
12,50,50,6.617487e+08
12,50,60,6.617487e+08
12,50,70,6.617487e+08
12,50,80,6.617487e+08
12,50,90,6.617487e+08
12,50,100,6.617487e+08
