funcid,dim,milestone,error
5,50,1,5.344842e+02
5,50,2,4.976124e+02
5,50,3,4.777043e+02
5,50,5,4.777043e+02
5,50,10,4.777043e+02
5,50,20,4.756395e+02
5,50,30,4.756395e+02
5,50,40,4.756395e+02
5,50,50,4.756395e+02
5,50,60,4.756395e+02
5,50,70,4.473210e+02
5,50,80,4.473210e+02
5,50,90,4.473210e+02
5,50,100,4.473210e+02
