funcid,dim,milestone,error
19,50,1,1.606331e+07
19,50,2,8.230260e+06
19,50,3,7.547036e+06
19,50,5,6.048773e+06
19,50,10,2.874963e+06
19,50,20,2.164375e+06
19,50,30,2.164375e+06
19,50,40,2.164375e+06
19,50,50,2.164375e+06
19,50,60,2.164375e+06
19,50,70,2.164375e+06
19,50,80,2.164375e+06
19,50,90,2.164375e+06
19,50,100,2.164375e+06
