funcid,dim,milestone,error
9,10,1,5.690490e+03
9,10,2,5.690490e+03
9,10,3,3.259060e+03
9,10,5,1.573232e+02
9,10,10,1.573232e+02
9,10,20,1.573232e+02
9,10,30,1.573232e+02
9,10,40,1.573232e+02
9,10,50,1.270489e+02
9,10,60,1.270489e+02
9,10,70,1.270489e+02
9,10,80,1.270489e+02
9,10,90,1.270489e+02
9,10,100,1.270489e+02
