funcid,dim,milestone,error
15,10,1,5.322860e+04
15,10,2,9.346782e+03
15,10,3,2.923442e+03
15,10,5,2.170566e+03
15,10,10,2.170566e+03
15,10,20,2.142696e+03
15,10,30,2.142696e+03
15,10,40,2.142696e+03
15,10,50,2.142696e+03
15,10,60,2.142696e+03
15,10,70,2.142696e+03
15,10,80,2.142696e+03
15,10,90,2.142696e+03
15,10,100,2.142696e+03
